TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-06,2026-08-06,CM,NSE,STK,781,INE495A01022,DALMIASUG,EQ,,,,,DALMIA BHARAT SUG IN LTD,393.4,405.0,388.3,395.8,394.05,393.3,,395.81,,,300066,119011511.5,7278,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,28662,INE284H01025,DAMCAPITAL,EQ,,,,,DAM CAPITAL ADVISORS LTD,155.73,155.73,153.1,154.44,154.1,153.41,,154.44,,,148696,22957623.5,2363,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,17569,INE497D01022,DAMODARIND,BE,,,,,DAMODAR INDUSTRIES LTD,28.85,28.85,28.0,28.5,28.5,28.05,,28.5,,,1715,48057.85,10,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,1110,INE688Y01022,DANGEE,EQ,,,,,DANGEE DUMS LIMITED,2.99,3.05,2.95,2.95,3.0,2.99,,2.95,,,54542,162475.61,100,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,25927,INE0YU901016,DANISH,SM,,,,,DANISH POWER LIMITED,827.0,838.0,815.0,825.9,823.1,826.75,,825.9,,,15900,13114650.0,80,F1,150,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,7358,INE0IX101010,DATAPATTNS,EQ,,,,,DATA PATTERNS INDIA LTD,4415.0,4458.1,4271.8,4392.6,4379.0,4446.6,,4392.51,,,1005390,4396226733.6,81847,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11423,INE365B01017,DATAMATICS,EQ,,,,,DATAMATICS GLOBAL SER LTD,860.0,876.15,848.0,853.25,848.25,877.15,,853.23,,,279914,240998956.5,17080,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,21794,INE179G01029,DAVANGERE,EQ,,,,,DAVANGERE SUGAR COMPANY L,3.22,3.22,3.08,3.09,3.09,3.12,,3.09,,,6047600,18804118.47,3055,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,31111,INE921B01025,DBSTOCKBRO,BE,,,,,DB (INT) STOCK BROKERS,33.37,33.37,32.13,32.66,32.31,33.49,,32.57,,,9601,311222.34,54,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11566,INE0A1101019,DCI,EQ,,,,,DC INFOTECH AND COMUN LTD,355.0,360.2,344.4,350.9,350.05,350.2,,350.86,,,27286,9546325.05,1032,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,13725,INE503A01015,DCBBANK,EQ,,,,,DCB BANK LIMITED,189.12,196.71,189.12,194.93,194.95,189.12,,194.93,,,2804380,544513774.09,21524,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,761737,INE04Q907181,1275DCCL28,N0,,,,,DCCL 12.75% 2028,9974.67,9974.67,9974.0,9974.67,9974.67,9820.0,,9974.67,,,26,259338.07,4,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,23520,INE0S8401018,DCG,SM,,,,,DCG CABLES & WIRES LTD,57.0,57.5,55.65,55.65,55.65,55.9,,55.65,,,18000,1024440.0,13,F1,1200,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,4775,INE891B01012,DCMFINSERV,EQ,,,,,DCM FINANCIAL SERVICES LT,5.02,5.89,5.02,5.55,5.45,5.36,,5.55,,,61809,351415.52,153,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,7323,INE498A01018,DCM,BE,,,,,DCM LIMITED,82.58,83.0,81.0,82.21,82.21,82.58,,82.21,,,3114,257772.97,39,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11041,INE08KP01019,DCMNVL,BE,,,,,DCM NOUVELLE LIMITED,154.2,163.79,154.2,160.78,162.9,156.76,,160.78,,,8993,1438440.76,76,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,760893,INE0OFM01015,DSFCL,BE,,,,,DCM SHRIRAM FINE CHEM LTD,25.48,25.6,25.48,25.6,25.6,26.0,,25.97,,,82590,2105004.02,94,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,7325,INE843D01027,DCMSRIND,EQ,,,,,DCM SHRIRAM IND LTD,43.7,44.2,42.52,42.76,43.29,43.7,,42.73,,,137841,5973932.58,1784,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,760898,INE0OU201013,DCMSIL,BE,,,,,DCM SHRIRAM INTERNATNL L,83.87,85.92,83.87,85.92,85.92,81.83,,85.92,,,85831,7371200.44,272,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,811,INE499A01024,DCMSHRIRAM,EQ,,,,,DCM SHRIRAM LIMITED,1017.9,1019.0,1006.9,1010.4,1008.0,1010.0,,1010.35,,,53791,54416106.4,6634,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,817,INE500A01029,DCW,EQ,,,,,DCW LTD,47.7,48.7,46.5,46.69,46.78,46.56,,46.69,,,1892278,89433740.87,7215,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11895,INE0KL801015,DCXINDIA,EQ,,,,,DCX SYSTEMS LIMITED,180.59,184.8,179.52,181.84,183.1,180.17,,181.82,,,549292,100399512.67,7373,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,29098,INE0HR601026,DDEVPLSTIK,EQ,,,,,DDEV PLASTIKS IND LTD,288.4,313.0,287.65,310.6,312.95,288.4,,310.6,,,748894,229441616.05,16149,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,15449,INE0JWV01011,DENEERS,SM,,,,,DE NEERS TOOLS LIMITED,176.0,182.9,173.15,179.15,180.0,176.35,,179.15,,,28200,5040750.0,33,F1,600,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,4279,INE244A01016,DENORA,EQ,,,,,DE NORA INDIA LIMITED,885.25,902.65,867.0,869.95,867.0,885.25,,870.54,,,5378,4744334.25,489,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14838,INE583C01021,DECCANCE,EQ,,,,,DECCAN CEMENTS LIMITED,570.35,585.85,570.35,578.25,576.05,571.2,,578.23,,,12116,6995322.8,616,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,762638,INE945F01025,DECNGOLD,EQ,,,,,DECCAN GOLD MINES LTD.,202.5,232.0,202.5,225.43,227.0,199.03,,225.45,,,21194506,4749642675.12,174325,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,24156,INE841L01016,DEEDEV,BE,,,,,DEE DEVELOPMENT ENG LTD,650.0,662.0,640.4,651.65,649.0,665.9,,651.89,,,137209,89139992.8,4299,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,3292,INE0FHS01024,DEEPINDS,EQ,,,,,DEEP INDUSTRIES LIMITED,639.1,642.8,613.05,627.0,622.0,643.6,,626.9,,,526380,329454524.0,15572,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,25894,INE0OPA01027,DBEIL,BE,,,,,DEEPAK BUILDERS & ENG I L,7.42,7.42,7.14,7.26,7.29,7.27,,7.26,,,91195,662667.58,207,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,827,INE501A01019,DEEPAKFERT,EQ,,,,,DEEPAK FERTILIZERS & PETR,1600.1,1602.0,1545.0,1559.0,1557.4,1594.4,,1558.99,,,320790,500821045.0,21659,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,19943,INE288B01029,DEEPAKNTR,EQ,,,,,DEEPAK NITRITE LTD,1737.0,1763.7,1720.5,1750.4,1751.0,1736.7,,1750.33,,,429324,750950957.3,26950,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,22527,INE0SK801018,DELAPLEX,SM,,,,,DELAPLEX LIMITED,92.9,92.9,87.7,88.4,87.85,88.5,,88.4,,,19800,1769370.0,19,F1,600,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,9599,INE148O01028,DELHIVERY,EQ,,,,,DELHIVERY LIMITED,470.5,473.45,463.6,463.6,463.6,470.25,,463.6,,,1689564,792328892.9,22882,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,24395,INE726L01027,DELPHIFX,BE,,,,,DELPHI WORLD MONEY LTD,7.05,7.15,6.61,6.73,6.95,6.89,,6.75,,,44843,304781.15,135,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,29092,INE0XRN01019,DELTIC,SM,,,,,DELTA AUTOCORP LIMITED,35.15,36.3,35.0,36.3,36.3,35.15,,36.3,,,12000,429750.0,8,F1,1000,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,15044,INE124G01033,DELTACORP,EQ,,,,,DELTA CORP LIMITED,64.0,64.0,63.21,63.45,63.35,63.52,,63.45,,,465980,29592517.06,3047,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,1214,INE393A01011,DELTAMAGNT,EQ,,,,,DELTA MANUFACTURING LTD,59.4,59.4,57.5,58.44,58.5,57.15,,58.38,,,7539,443630.07,85,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,17722,INE947J01015,DEN,EQ,,,,,DEN NETWORKS LTD,27.7,27.87,27.3,27.36,27.33,27.44,,27.36,,,230105,6312040.55,1191,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,29256,INE0R4L01018,DENTA,EQ,,,,,DENTA WATER N INFRA SOL L,348.05,350.8,330.6,335.25,334.25,350.45,,335.25,,,386504,129726910.45,10749,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,759079,INE0VOV01021,DEVX,EQ,,,,,DEV ACCELERATOR LIMITED,33.77,34.55,33.75,34.04,34.0,33.94,,34.05,,,181453,6192148.62,4400,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,8146,INE060X01034,DEVIT,EQ,,,,,DEV INFO TECHNOLOGY LTD,27.01,27.55,27.01,27.06,27.1,27.13,,27.06,,,17498,477362.87,214,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,5373,INE872J01023,DEVYANI,EQ,,,,,DEVYANI INTERNATIONAL LTD,124.96,125.4,122.93,123.86,124.15,125.09,,123.86,,,4720615,587368684.05,20401,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10893,INE0I3401014,DBOL,EQ,,,,,DHAMPUR BIO ORGANICS LTD,112.25,112.86,108.35,110.92,110.28,112.27,,110.92,,,133125,14778736.28,1964,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,857,INE041A01016,DHAMPURSUG,EQ,,,,,DHAMPUR SUGAR MILLS LTD.,148.45,152.24,147.8,149.41,148.1,149.3,,149.36,,,252333,37885855.64,3984,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11359,INE680A01011,DHANBANK,EQ,,,,,DHANLAXMI BANK LIMITED,32.75,33.18,32.32,32.74,32.52,32.7,,32.74,,,950556,31113206.37,3767,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,27723,INE0V9V01010,DHANLAXMI,SM,,,,,DHANLAXMI CROP SCIENCE L,24.7,25.5,24.7,24.75,24.7,26.05,,24.75,,,14000,348000.0,5,F1,2000,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,24409,INE435G01025,DHANUKA,EQ,,,,,DHANUKA AGRITECH LTD,1005.3,1035.0,992.0,1026.6,1029.0,1005.5,,1026.06,,,41872,42534911.5,3285,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,18769,INE704V01015,DIRL,SM,,,,,DHANUKA INFRA REALTY LTD,10.55,10.55,10.55,10.55,10.55,10.85,,10.55,,,6000,63300.0,1,F1,6000,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,759203,INE278R01034,DHARAN,BZ,,,,,DHARAN INFRA-EPC LIMITED,0.16,0.16,0.15,0.15,0.16,0.15,,0.15,,,5446044,846965.42,1078,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,24747,INE0YRN01025,DHARIWAL,SM,,,,,DHARIWALCORP LIMITED,18.15,22.15,18.15,22.15,22.15,20.15,,22.15,,,1662000,33027900.0,307,F1,3000,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,13001,INE00OQ01016,DHARMAJ,EQ,,,,,DHARMAJ CROP GUARD LTD,270.9,277.7,260.2,264.85,267.0,270.25,,264.8,,,329506,87422109.75,3587,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,6860,INE506Z01015,DHRUV,BE,,,,,DHRUV CONSULTANCY SER LTD,25.35,25.35,24.55,24.72,24.72,25.4,,24.72,,,1820,45142.12,64,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,22233,INE320L01011,DHUNINV,EQ,,,,,DHUNSERI INVESTMENTS LTD,892.0,937.0,887.5,917.55,913.6,890.25,,917.55,,,389,358597.25,84,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,6227,INE341R01014,DTIL,EQ,,,,,DHUNSERI TEA & IND. LTD.,134.16,136.0,131.66,132.98,133.0,133.5,,132.98,,,3434,462500.47,96,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,15214,INE477B01010,DVL,EQ,,,,,DHUNSERI VENTURES LIMITED,269.7,277.0,266.0,273.01,273.8,264.0,,272.94,,,30355,8262785.85,1077,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,18644,INE591D01014,DIAMINESQ,EQ,,,,,DIAMINES & CHEMICALS LTD,267.15,274.98,260.0,266.95,266.0,262.79,,266.76,,,29496,7928659.57,885,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,18545,INE989C01038,DIACABS,BE,,,,,DIAMOND POWER INFRA LTD,338.0,348.8,334.3,348.8,348.8,332.2,,349.01,,,704735,243599474.9,3895,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,703,INE303A01010,DICIND,EQ,,,,,DIC INDIA LIMITED,514.95,528.0,504.1,523.25,511.1,514.95,,523.26,,,2558,1330900.0,76,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,25672,INE184O01015,DIFFNKG,EQ,,,,,DIFFUSION ENGINEERS LTD,425.9,453.7,422.05,443.9,447.5,424.2,,443.98,,,787650,350755741.1,19250,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10346,INE03JI01017,DGCONTENT,EQ,,,,,DIGICONTENT LIMITED,26.11,27.6,25.1,25.19,25.1,26.01,,25.19,,,135692,3546607.57,364,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,21247,INE0PSC01024,DIGIDRIVE,EQ,,,,,DIGIDRIVE DISTRIBUTORS L,18.45,18.45,17.0,17.33,17.22,17.84,,17.34,,,44650,776915.44,385,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,19138,INE0QJ901011,DIGIKORE,SM,,,,,DIGIKORE STUDIOS LIMITED,41.05,41.05,38.1,38.6,38.1,41.8,,38.6,,,91200,3592740.0,158,F1,400,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,16687,INE927C01020,DIGISPICE,BE,,,,,DIGISPICE TECHNOLOGIES LT,16.73,17.33,16.73,17.2,17.18,16.98,,17.22,,,64334,1099188.09,176,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,757515,INE0U4701011,DIGITIDE,EQ,,,,,DIGITIDE SOLUTIONS LTD,99.02,100.24,98.1,99.0,99.62,99.16,,99.01,,,183547,18187989.16,2078,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,6127,INE731U01028,DIGJAMLMTD,EQ,,,,,DIGJAM LTD,49.0,52.5,47.63,48.84,49.9,48.65,,48.8,,,6503,321842.87,100,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,641,INE016M01021,DNAMEDIA,EQ,,,,,DILIGENT MEDIA CORP LTD.,2.87,2.87,2.76,2.76,2.78,2.79,,2.76,,,42782,118990.29,73,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,18086,INE917M01012,DBL,EQ,,,,,DILIP BUILDCON LIMITED,462.35,466.0,452.5,455.25,454.0,458.45,,455.18,,,225828,103057035.85,7064,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,762643,INE131C01011,DISAQ,EQ,,,,,DISA INDIA LTD.,12228.0,12239.0,11621.0,11769.0,11731.0,12199.0,,11750.95,,,874,10399925.0,495,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14540,INE836F01026,DISHTV,BE,,,,,DISH TV INDIA LTD.,2.82,2.84,2.74,2.76,2.75,2.81,,2.76,,,914562,2562300.84,944,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,21704,INE385W01011,DCAL,EQ,,,,,DISHMAN CARBO AMCIS LTD,195.41,199.2,190.01,194.66,194.64,195.43,,194.66,,,222101,43563602.03,4823,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14479,INE753U01022,DIVGIITTS,EQ,,,,,DIVGI TORQTRANSFER SYST L,1002.2,1019.0,982.05,988.6,988.0,1002.2,,988.5,,,40463,40415683.5,5007,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10940,INE361B01024,DIVISLAB,EQ,,,,,DIVI S LABORATORIES LTD,8408.0,8448.0,8268.5,8349.0,8349.0,8388.0,,8348.97,,,327434,2743923114.0,29734,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,30262,INE0NA501011,DIVINEHIRA,ST,,,,,DIVINE HIRA JEWELLERS LTD,107.9,108.8,107.5,108.8,108.8,108.0,,108.8,,,4800,518640.0,4,F1,1200,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,24286,INE0SCO01019,DPEL,SM,,,,,DIVINE POWER ENERGY LTD,545.05,545.05,525.0,526.8,525.0,542.5,,526.8,,,42500,22675525.0,79,F1,500,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,25680,INE0QYI01019,DIVYADHAN,ST,,,,,DIVYADHAN RECYCLING IND L,53.7,53.7,53.7,53.7,53.7,54.75,,53.7,,,2000,107400.0,1,F1,2000,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,21690,INE935N01020,DIXON,EQ,,,,,DIXON TECHNO (INDIA) LTD,14310.0,14445.0,14137.0,14200.0,14200.0,14310.0,,14200.0,,,207079,2957053859.0,34234,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,12749,INE0B1K01014,DJML,EQ,,,,,DJ MEDIAPRINT & LOG LTD,106.7,111.5,104.43,110.78,109.5,105.05,,110.8,,,407091,44376184.26,4648,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,14732,INE271C01023,DLF,EQ,,,,,DLF LIMITED,652.65,656.1,636.3,642.0,642.0,649.1,,642.01,,,4883685,3143774498.4,88830,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,6973,INE505A01010,DMCC,EQ,,,,,DMCC SPECIALITY CHEMICALS,287.95,292.5,276.35,278.75,280.5,284.5,,278.8,,,135102,38708456.3,2205,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,22533,INE0OGG01015,DHTL,SM,,,,,DOCMODE HEALTH TECH LTD,32.25,32.25,32.25,32.25,32.25,32.25,,32.25,,,1600,51600.0,1,F1,800,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,4822,INE021O01019,DODLA,EQ,,,,,DODLA DAIRY LIMITED,1048.0,1052.9,1040.0,1045.5,1045.1,1044.6,,1045.5,,,18015,18834229.7,3867,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,12124,INE966A01022,DOLATALGO,EQ,,,,,DOLAT ALGOTECH LIMITED,68.4,68.4,67.1,67.34,67.16,67.65,,67.34,,,117574,7948272.31,1282,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,20560,INE325C01035,DOLLAR,EQ,,,,,DOLLAR INDUSTRIES LIMITED,274.0,287.5,272.8,281.9,282.8,272.45,,281.91,,,416827,117666434.9,6860,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,13323,INE0JHH01011,DOLLEX,SM,,,,,DOLLEX AGROTECH LIMITED,30.65,30.65,30.3,30.5,30.45,30.5,,30.5,,,464000,14069800.0,17,F1,4000,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,18139,INE920A01037,DOLPHIN,EQ,,,,,DOLPHIN OFF ENT (IND) L,402.0,410.0,401.55,405.75,406.0,402.2,,405.8,,,5051,2049435.7,234,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,20551,INE321T01012,DOMS,EQ,,,,,DOMS INDUSTRIES LIMITED,2250.0,2256.3,2226.1,2251.2,2250.0,2250.5,,2251.2,,,42508,95376575.9,7100,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,13839,INE668D01028,DONEAR,EQ,,,,,DONEAR IND. LIMITED,85.25,85.44,84.23,84.53,84.37,84.99,,84.53,,,5236,442815.39,118,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,15423,INE360C01024,DPSCLTD,BE,,,,,DPSC LIMITED,7.49,7.49,7.31,7.43,7.45,7.42,,7.43,,,56459,418139.32,315,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,29452,INE943P01029,AGARWALEYE,EQ,,,,,DR AGARWALS HEALTH CARE L,519.0,549.7,518.0,532.3,526.3,521.05,,532.27,,,241448,129277313.95,15125,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,762648,INE934C01018,DRAGARWQ,EQ,,,,,DR. AGARWAL'S EYE HOSP L,5220.0,5300.0,5198.0,5253.0,5255.0,5197.0,,5251.89,,,1730,9087594.5,498,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11654,INE600L01024,LALPATHLAB,EQ,,,,,DR. LAL PATH LABS LTD.,1882.0,1949.0,1880.0,1928.0,1927.3,1887.1,,1927.98,,,427191,823453762.7,36719,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,881,INE089A01031,DRREDDY,EQ,,,,,DR. REDDY S LABORATORIES,1174.0,1174.4,1163.0,1171.0,1171.0,1176.0,,1171.02,,,1329196,1555276271.4,49819,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,2645,INE03RS01027,DRCSYSTEMS,EQ,,,,,DRC SYSTEMS INDIA LIMITED,13.34,13.96,13.26,13.76,13.89,13.34,,13.76,,,90799,1238929.17,392,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10859,INE0JS101016,DREAMFOLKS,EQ,,,,,DREAMFOLKS SERVICES LTD,69.03,71.27,68.12,70.66,71.05,69.16,,70.67,,,80728,5622937.45,1869,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,11271,INE506A01018,DREDGECORP,EQ,,,,,DREDGING CORP OF INDIA,1122.0,1149.0,1089.2,1094.4,1091.2,1122.8,,1094.55,,,142291,159710911.5,8934,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,17372,INE0P7201019,DRONE,SM,,,,,DRONE DESTINATION LIMITED,38.5,40.25,38.5,39.55,39.55,40.05,,39.55,,,32000,1264950.0,39,F1,500,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,8772,INE891A01022,DSKULKARNI,BE,,,,,DS KULKARNI DEVELOPERS L,10.44,10.44,10.44,10.44,10.44,9.95,,10.44,,,4,41.76,2,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,778,INE055C01020,KEEPLEARN,EQ,,,,,DSJ KEEP LEARNING LTD,2.1,2.35,1.9,2.03,2.08,1.96,,2.03,,,123030,250580.29,101,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,1927,INF740KA1EU7,LIQUIDETF,EQ,,,,,DSP LIQUID ETF,1000.0,1000.01,999.99,1000.0,1000.0,1000.0,,1000.0,,,1603864,1603863988.93,414,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,761364,INF740KA1YH2,BANK10ADD,EQ,,,,,DSPAMC - BANK10ADD,17.07,17.18,16.95,17.0,16.97,17.07,,16.87,,,108407,1844183.59,138,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,13644,INF740KA1RX3,BANKADD,EQ,,,,,DSPAMC - DSPBANK,59.02,59.45,58.8,59.39,58.8,58.93,,59.39,,,4746,281596.36,65,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,15356,INF740KA1SW3,GOLDADD,EQ,,,,,DSPAMC - DSPGOLD,142.77,144.1,142.58,143.86,144.0,140.43,,143.86,,,2055515,295047181.82,27919,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,17207,INF740KA1SX1,ITADD,EQ,,,,,DSPAMC - DSPIT,33.54,33.54,32.7,32.92,32.7,33.15,,32.92,,,92480,3058908.21,367,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,6606,INF740KA1QK2,EQUAL50ADD,EQ,,,,,DSPAMC - DSPNEWETF,351.77,355.07,351.77,352.85,353.0,352.83,,352.74,,,11971,4228657.62,571,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,7451,INF740KA1CL0,NIFTYADD,EQ,,,,,DSPAMC - DSPNIFTY,258.7,269.0,257.0,258.89,260.27,258.7,,258.89,,,8132,2114389.08,150,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,17616,INF740KA1SY9,PSUBANKADD,EQ,,,,,DSPAMC - DSPPSBKETF,86.05,88.34,86.02,88.02,87.54,85.74,,88.02,,,130325,11394255.93,447,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,17576,INF740KA1TA7,PVTBANKADD,EQ,,,,,DSPAMC - DSPPVBKETF,28.27,28.28,28.09,28.12,28.28,28.15,,28.12,,,57591,1622966.74,205,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,7456,INF740KA1ZF3,MIDQ50ADD,EQ,,,,,DSPAMC - DSPQ50ETF,25.65,25.7,25.5,25.52,25.52,25.63,,25.52,,,48792,1248891.09,517,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,17613,INF740KA1SZ6,SENSEXADD,EQ,,,,,DSPAMC - DSPSENXETF,81.05,81.45,80.97,81.16,81.16,81.15,,81.3,,,4713,382658.07,94,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,10761,INF740KA1RE3,SILVERADD,EQ,,,,,DSPAMC - DSPSILVETF,216.72,217.13,214.9,216.17,216.5,214.88,,216.17,,,244504,52849961.4,2976,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,759368,INF740KA1WU9,FLEXIADD,EQ,,,,,DSPAMC - FLEXIADD,10.41,10.41,10.3,10.3,10.33,10.36,,10.3,,,70548,730019.33,263,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,763530,INF740KA1ZA4,FMCGADD,EQ,,,,,DSPAMC - FMCGADD,49.53,49.67,49.45,49.6,49.6,49.13,,49.6,,,5651,280007.73,43,F1,1,,,,,
2026-08-06,2026-08-06,CM,NSE,STK,22592,INF740KA1ZG1,HEALTHADD,EQ,,,,,DSPAMC - HEALTHADD,16.6,17.47,16.6,16.87,17.0,16.6,,16.87,,,155855,2644562.61,459,F1,1,,,,,
